id,inter_code,name,categ_id:id,uom_id:id,uom_po_id:id,type
wz2721,001,手控阀直通开关,wzfl394,jldw8,jldw8,product
wz2722,002,手制动三通阀,wzfl394,jldw8,jldw8,product
wz2723,003,空气压缩机总成,wzfl394,jldw27,jldw27,product
wz2724,004,空气压缩机齿轮,wzfl394,jldw9,jldw9,product
wz2727,001,离合器分离叉,wzfl397,jldw10,jldw10,product
wz2728,002,离合器分离轴承进油管,wzfl397,jldw10,jldw10,product
wz2729,001,变速器总成,wzfl398,jldw8,jldw8,product
wz2730,002,变速器上盖,wzfl398,jldw8,jldw8,product
wz2731,003,变速器小顶盖总成,wzfl398,jldw8,jldw8,product
wz2732,004,变速器顶盖拨杆,wzfl398,jldw10,jldw10,product
wz2733,005,变速器里程表从动齿,wzfl398,jldw8,jldw8,product
wz2734,006,变速器里程表主动齿,wzfl398,jldw8,jldw8,product
wz2735,007,变速器里程表软轴接头,wzfl398,jldw8,jldw8,product
wz2736,008,变速器第一轴,wzfl398,jldw8,jldw8,product
wz2737,009,变速器第一轴盖,wzfl398,jldw8,jldw8,product
wz2738,010,变速器变速操纵箱总成,wzfl398,jldw8,jldw8,product
wz2739,011,第一轴盖“o”型圈,wzfl398,jldw8,jldw8,product
wz2740,001,传动轴总成,wzfl399,jldw10,jldw10,product
wz2741,002,传动轴万向节总成,wzfl399,jldw8,jldw8,product
wz2744,003,前直拉杆,wzfl401,jldw10,jldw10,product
wz2745,004,后前直拉杆,wzfl401,jldw10,jldw10,product
wz2746,005,直拉杆中间过度臂,wzfl401,jldw10,jldw10,product
wz2747,006,转向助力泵,wzfl401,jldw8,jldw8,product
wz2748,007,转向助力泵修理保,wzfl401,jldw4,jldw4,product
wz2749,008,直拉杆球接总成,wzfl401,jldw8,jldw8,product
wz2750,009,转向器助力泵油管,wzfl401,jldw10,jldw10,product
wz2751,001,前桥总成,wzfl402,jldw8,jldw8,product
wz2752,001,后桥总成,wzfl403,jldw28,jldw28,product
wz2755,001,前钢板弹簧总成,wzfl404,jldw28,jldw28,product
wz2756,002,后钢板弹簧总成,wzfl404,jldw28,jldw28,product
wz2757,003,前钢板弹簧一片,wzfl404,jldw24,jldw24,product
wz2758,004,前钢板弹簧二片,wzfl404,jldw24,jldw24,product
wz2759,005,前钢板弹簧三片,wzfl404,jldw24,jldw24,product
wz2760,006,前钢板弹簧四片,wzfl404,jldw24,jldw24,product
wz2761,007,后钢板弹簧一片,wzfl404,jldw24,jldw24,product
wz2762,008,后钢板弹簧二片,wzfl404,jldw24,jldw24,product
wz2763,009,后钢板弹簧三片,wzfl404,jldw24,jldw24,product
wz2764,010,后钢板弹簧四片,wzfl404,jldw24,jldw24,product
wz2766,012,前钢板弹簧前骑马螺丝,wzfl404,jldw8,jldw8,product
wz2767,013,前钢板弹簧后骑马螺丝,wzfl404,jldw8,jldw8,product
wz2768,014,后钢板弹簧骑马螺丝,wzfl404,jldw8,jldw8,product
wz2769,015,前钢板弹簧前销,wzfl404,jldw8,jldw8,product
wz2770,016,前钢板弹簧后销,wzfl404,jldw10,jldw10,product
wz2771,017,前钢板弹簧前支架,wzfl404,jldw8,jldw8,product
wz2772,018,前钢板弹簧后支架,wzfl404,jldw8,jldw8,product
wz2773,019,后钢板弹簧前、后销,wzfl404,jldw10,jldw10,product
wz2774,020,前钢板弹簧吊耳,wzfl404,jldw8,jldw8,product
wz2775,021,后钢板弹簧吊耳,wzfl404,jldw8,jldw8,product
wz2776,022,后钢板弹簧前支架,wzfl404,jldw8,jldw8,product
wz2777,023,后钢板弹簧后支架,wzfl404,jldw8,jldw8,product
wz2782,028,平衡杆圆锥胶套,wzfl404,jldw8,jldw8,product
wz2783,029,大平衡杆胶套,wzfl404,jldw8,jldw8,product
wz2784,030,中平衡杆胶套,wzfl404,jldw8,jldw8,product
wz2785,031,小平衡杆胶套(短),wzfl404,jldw8,jldw8,product
wz2786,032,小平衡杆胶套（长）,wzfl404,jldw8,jldw8,product
wz2787,033,前钢板弹簧衬套,wzfl404,jldw9,jldw9,product
wz2788,034,后钢板弹簧衬套,wzfl404,jldw8,jldw8,product
wz2789,001,前制动鼓,wzfl405,jldw8,jldw8,product
wz2790,002,前制动蹄片总成,wzfl405,jldw8,jldw8,product
wz2791,003,后制动鼓,wzfl405,jldw8,jldw8,product
wz2792,004,后制动蹄片总成,wzfl405,jldw8,jldw8,product
wz2793,005,继动阀,wzfl405,jldw8,jldw8,product
wz2794,006,继动阀修理包,wzfl405,jldw4,jldw4,product
wz2795,007,不锈钢轮辋罩固定螺栓,wzfl405,jldw8,jldw8,product
wz2796,008,前制动摩擦片,wzfl405,jldw24,jldw24,product
wz2797,009,后制动摩擦片,wzfl405,jldw24,jldw24,product
wz2798,010,空气压缩机总成,wzfl405,jldw27,jldw27,product
wz2799,011,拉动式继动阀,wzfl405,jldw8,jldw8,product
wz2800,012,制动软管,wzfl405,jldw8,jldw8,product
wz2801,013,储气桶放水阀,wzfl405,jldw8,jldw8,product
wz2802,014,前制动底板,wzfl405,jldw8,jldw8,product
wz2803,015,后制动底板,wzfl405,jldw8,jldw8,product
wz2804,016,前制动蹄回位弹簧,wzfl405,jldw8,jldw8,product
wz2805,017,后制动蹄回位弹簧,wzfl405,jldw8,jldw8,product
wz2806,018,空气压缩机出气管,wzfl405,jldw10,jldw10,product
wz2807,019,储气筒放水开关,wzfl405,jldw8,jldw8,product
wz2808,001,前制动制动毂,wzfl416,jldw8,jldw8,product
wz2809,002,前轮壳,wzfl416,jldw8,jldw8,product
wz2810,003,前制动蹄总成,wzfl416,jldw33,jldw33,product
wz2811,001,离合器压板及盖总成,wzfl418,jldw8,jldw8,product
wz2812,002,离合器从动盘总成,wzfl418,jldw24,jldw24,product
wz2822,001,指示灯罩,wzfl443,jldw8,jldw8,product
wz2827,007,制动灯开关   JN150常州1,wzfl443,jldw8,jldw8,product
wz2831,011,侧灯罩(小),wzfl443,jldw8,jldw8,product
wz2859,013,低音喇叭  5W,wzfl444,jldw8,jldw8,product
wz2863,001,永磁发电机整流器28V/35,wzfl451,jldw8,jldw8,product
wz2865,001,起动机总成（装YC6108发动机,wzfl452,jldw8,jldw8,product
wz2866,001,全车线,wzfl453,jldw8,jldw8,product
wz2867,002,电器控制盒,wzfl453,jldw8,jldw8,product
wz2868,001,发电机总成,wzfl461,jldw8,jldw8,product
wz2875,008,发电机调节器,wzfl531,jldw8,jldw8,product
wz2891,001,前大灯总成,wzfl473,jldw8,jldw8,product
wz2892,002,前转向灯总成,wzfl473,jldw8,jldw8,product
wz2893,003,尾灯总成,wzfl473,jldw8,jldw8,product
wz2894,004,侧示灯总成,wzfl473,jldw8,jldw8,product
wz2895,005,侧示灯罩,wzfl473,jldw8,jldw8,product
wz2896,006,踏步灯,wzfl473,jldw8,jldw8,product
wz2897,007,仪表灯泡(塑料底座),wzfl473,jldw8,jldw8,product
wz2898,008,翘板开关,wzfl473,jldw8,jldw8,product
wz2899,009,全车线,wzfl473,jldw8,jldw8,product
wz2900,010,车厢灯总成,wzfl473,jldw8,jldw8,product
wz2901,011,尾灯罩,wzfl473,jldw8,jldw8,product
wz2902,012,前指示灯罩,wzfl473,jldw8,jldw8,product
wz2903,013,后牌照灯,wzfl473,jldw8,jldw8,product
wz2904,014,角灯总成,wzfl473,jldw8,jldw8,product
wz2905,015,司机顶灯,wzfl473,jldw8,jldw8,product
wz2906,016,司机顶灯罩,wzfl473,jldw8,jldw8,product
wz2907,017,大灯芯,wzfl473,jldw8,jldw8,product
wz2908,018,防雾灯芯,wzfl473,jldw8,jldw8,product
wz2909,019,尾雾灯罩,wzfl473,jldw8,jldw8,product
wz2933,001,气压报警器,wzfl474,jldw8,jldw8,product
wz2934,002,组合表,wzfl474,jldw8,jldw8,product
wz2935,003,双针气压表,wzfl474,jldw8,jldw8,product
wz2936,004,电子转速表,wzfl474,jldw8,jldw8,product
wz2937,005,转速表传感器,wzfl474,jldw8,jldw8,product
wz2938,006,里程表传感器,wzfl474,jldw8,jldw8,product
wz2939,007,组合开关   JK329丹东1,wzfl474,jldw8,jldw8,product
wz2940,008,复合闪光器,wzfl474,jldw8,jldw8,product
wz2941,009,燃油表,wzfl474,jldw8,jldw8,product
wz2942,010,机油表,wzfl474,jldw8,jldw8,product
wz2943,011,电流表,wzfl474,jldw8,jldw8,product
wz2944,012,水温表,wzfl474,jldw8,jldw8,product
wz2945,013,里程表,wzfl474,jldw8,jldw8,product
wz2946,014,蓄电池夹头,wzfl474,jldw8,jldw8,product
wz2968,036,喇叭继电器  24V,wzfl474,jldw8,jldw8,product
wz2973,002,起动机总成,wzfl482,jldw8,jldw8,product
wz2974,003,起动机开关,wzfl482,jldw8,jldw8,product
wz2975,004,起动机齿轮,wzfl482,jldw8,jldw8,product
wz2976,005,起动机开关,wzfl482,jldw8,jldw8,product
wz2977,006,起动机碳刷架总成,wzfl482,jldw8,jldw8,product
wz2978,007,起动机碳刷,wzfl482,jldw6,jldw6,product
wz2979,008,起动机磁极线圈总成,wzfl482,jldw6,jldw6,product
wz2980,001,前大灯总成,wzfl483,jldw8,jldw8,product
wz2981,002,前大灯总成,wzfl483,jldw8,jldw8,product
wz2982,003,前转向灯总成,wzfl483,jldw8,jldw8,product
wz2983,004,前转向灯总成,wzfl483,jldw8,jldw8,product
wz2984,005,防雾灯总成,wzfl483,jldw8,jldw8,product
wz2985,006,防雾灯总成,wzfl483,jldw8,jldw8,product
wz2986,007,组合开关   丹东2JK3046S-1,wzfl483,jldw8,jldw8,product
wz2987,008,报警指示器,wzfl483,jldw8,jldw8,product
wz2988,009,报警指示器灯泡,wzfl483,jldw8,jldw8,product
wz2989,010,尾灯总成,wzfl483,jldw8,jldw8,product
wz2990,011,角灯,wzfl483,jldw8,jldw8,product
wz2991,012,后牌照灯,wzfl483,jldw8,jldw8,product
wz2992,013,侧灯,wzfl483,jldw8,jldw8,product
wz2993,014,尾灯罩,wzfl483,jldw8,jldw8,product
wz2994,015,全车线,wzfl483,jldw8,jldw8,product
wz2995,016,车箱灯总成,wzfl483,jldw8,jldw8,product
wz2997,018,前指示灯罩,wzfl483,jldw8,jldw8,product
wz2998,019,通道灯灯罩,wzfl483,jldw8,jldw8,product
wz2999,020,灯座总成,wzfl483,jldw8,jldw8,product
wz3000,021,后雾灯总成,wzfl483,jldw8,jldw8,product
wz3001,022,后雾灯罩,wzfl483,jldw8,jldw8,product
wz3002,023,蜂鸣器开关,wzfl483,jldw8,jldw8,product
wz3003,024,踏步灯开关,wzfl483,jldw8,jldw8,product
wz3004,025,门控开关,wzfl483,jldw8,jldw8,product
wz3005,026,空白备用开关,wzfl483,jldw8,jldw8,product
wz3006,027,室内灯开关,wzfl483,jldw8,jldw8,product
wz3007,028,风扇开关,wzfl483,jldw8,jldw8,product
wz3008,029,电源开关,wzfl483,jldw8,jldw8,product
wz3009,001,电子里程表,wzfl484,jldw8,jldw8,product
wz3010,002,转速表,wzfl484,jldw8,jldw8,product
wz3011,003,双针气压表,wzfl484,jldw8,jldw8,product
wz3012,004,燃油水温表,wzfl484,jldw8,jldw8,product
wz3013,005,机油电压表,wzfl484,jldw8,jldw8,product
wz3014,006,电子里程表传感器,wzfl484,jldw8,jldw8,product
wz3015,007,保险盒,wzfl484,jldw8,jldw8,product
wz3016,008,电子里程表传感器接头,wzfl484,jldw8,jldw8,product
wz3017,001,发电机总成24V/1000W,wzfl491,jldw8,jldw8,product
wz3025,001,后指示灯总成,wzfl493,jldw8,jldw8,product
wz3026,002,后指示灯总成灯罩,wzfl493,jldw8,jldw8,product
wz3027,003,后转向灯罩,wzfl493,jldw8,jldw8,product
wz3028,004,前指示灯罩,wzfl493,jldw8,jldw8,product
wz3029,005,后制动灯罩,wzfl493,jldw8,jldw8,product
wz3030,006,边灯罩,wzfl493,jldw8,jldw8,product
wz3031,007,全车线,wzfl493,jldw8,jldw8,product
wz3032,008,碘钨灯泡,wzfl493,jldw8,jldw8,product
wz3033,009,边灯总成,wzfl493,jldw8,jldw8,product
wz3034,010,前大灯总成,wzfl493,jldw8,jldw8,product
wz3035,011,雾灯总成,wzfl493,jldw8,jldw8,product
wz3036,012,前指示灯总成,wzfl493,jldw8,jldw8,product
wz3037,013,仪表灯泡及座  24V,wzfl493,jldw8,jldw8,product
wz3038,014,后倒车灯罩,wzfl493,jldw8,jldw8,product
wz3039,015,前大灯总成回位弹簧,wzfl493,jldw10,jldw10,product
wz3040,001,十四档保险合,wzfl494,jldw8,jldw8,product
wz3041,002,仪表翘板开关,wzfl494,jldw8,jldw8,product
wz3042,003,组合表,wzfl494,jldw8,jldw8,product
wz3043,004,油压表,wzfl494,jldw8,jldw8,product
wz3044,005,水温表,wzfl494,jldw8,jldw8,product
wz3045,006,转向灯开关CA141,wzfl494,jldw8,jldw8,product
wz3046,007,电源按扭开关,wzfl494,jldw8,jldw8,product
wz3047,008,一路熔断器,wzfl494,jldw8,jldw8,product
wz3048,009,转速表,wzfl494,jldw8,jldw8,product
wz3049,010,里程表,wzfl494,jldw8,jldw8,product
wz3050,011,电流表,wzfl494,jldw8,jldw8,product
wz3051,012,15档保险合,wzfl494,jldw8,jldw8,product
wz3052,013,灯光继电器24v,wzfl494,jldw8,jldw8,product
wz3053,014,复合继电器   J2-236  CA151,wzfl494,jldw8,jldw8,product
wz3054,015,熄火开关（JK260）,wzfl494,jldw8,jldw8,product
wz3104,001,发电机总成  500W,wzfl531,jldw8,jldw8,product
wz3105,002,发电机总成  750W,wzfl531,jldw8,jldw8,product
wz3106,003,发电机风扇叶,wzfl531,jldw8,jldw8,product
wz3107,004,发电机前端盖,wzfl531,jldw8,jldw8,product
wz3108,005,发电机后端盖,wzfl531,jldw8,jldw8,product
wz3109,006,发电机碳刷,wzfl531,jldw6,jldw6,product
wz3110,007,发电机整流组合件,wzfl531,jldw8,jldw8,product
wz3112,009,发电机定子,wzfl531,jldw8,jldw8,product
wz3113,010,发电机芯子,wzfl531,jldw8,jldw8,product
wz3114,011,发电机硅二极管  JF152（+）,wzfl531,jldw8,jldw8,product
wz3115,012,发电机硅二极管  JF152（-）,wzfl531,jldw8,jldw8,product
wz3116,013,发电机电扇垫子,wzfl531,jldw8,jldw8,product
wz3117,001,起动机总成,wzfl532,jldw8,jldw8,product
wz3118,002,起动机前端盖,wzfl532,jldw8,jldw8,product
wz3119,003,起动机前端盖,wzfl532,jldw8,jldw8,product
wz3120,004,起动机后端盖,wzfl532,jldw8,jldw8,product
wz3121,005,起动机转子,wzfl532,jldw8,jldw8,product
wz3122,006,起动机转子,wzfl532,jldw8,jldw8,product
wz3123,007,起动机碳刷,wzfl532,jldw6,jldw6,product
wz3124,008,起动机齿轮,wzfl532,jldw8,jldw8,product
wz3125,009,起动机开关,wzfl532,jldw8,jldw8,product
wz3126,010,起动机开关,wzfl532,jldw8,jldw8,product
wz3127,011,起动机继电器  J2  12V,wzfl532,jldw8,jldw8,product
wz3128,012,起动机继电器  JV3A-24V,wzfl532,jldw8,jldw8,product
wz3129,013,起动机前端盖   133,wzfl532,jldw8,jldw8,product
wz3130,014,起动机齿轮  2D133,wzfl532,jldw8,jldw8,product
wz3131,015,起动机钢套  2D133,wzfl532,jldw8,jldw8,product
wz3132,016,起动机磁极线圈总成2D133,wzfl532,jldw6,jldw6,product
wz3133,017,起动机碳刷  2D133,wzfl532,jldw6,jldw6,product
wz3134,018,起动机开关  2D133,wzfl532,jldw8,jldw8,product
wz3135,019,起动机后端盖2D133,wzfl532,jldw8,jldw8,product
wz3136,001,前指示灯总成,wzfl533,jldw8,jldw8,product
wz3137,002,腰灯总成,wzfl533,jldw8,jldw8,product
wz3138,003,前指示灯罩,wzfl533,jldw8,jldw8,product
wz3139,004,腰灯罩,wzfl533,jldw8,jldw8,product
wz3140,005,后指示灯总成,wzfl533,jldw8,jldw8,product
wz3141,006,牌照灯罩,wzfl533,jldw8,jldw8,product
wz3142,007,前大灯总成,wzfl533,jldw8,jldw8,product
wz3143,008,双联前大灯总成,wzfl533,jldw8,jldw8,product
wz3144,009,"大灯芯   7""",wzfl533,jldw8,jldw8,product
wz3145,010,"大灯芯   9""",wzfl533,jldw8,jldw8,product
wz3146,011,防雾灯总成,wzfl533,jldw8,jldw8,product
wz3147,012,后指示灯罩（大红）,wzfl533,jldw8,jldw8,product
wz3148,013,后指示灯罩（小红）,wzfl533,jldw8,jldw8,product
wz3149,014,后指示灯罩（小黄）,wzfl533,jldw8,jldw8,product
wz3150,015,后指示灯罩（小白）,wzfl533,jldw8,jldw8,product
wz3151,016,高压线接头,wzfl533,jldw8,jldw8,product
wz3152,017,起动机线耳  100A,wzfl533,jldw8,jldw8,product
wz3153,018,前双联大灯框  C25,wzfl533,jldw8,jldw8,product
wz3154,019,低压线接头  6,wzfl533,jldw8,jldw8,product
wz3155,020,低压线接头  4.5,wzfl533,jldw8,jldw8,product
wz3156,021,低压线接头  4.5,wzfl533,jldw8,jldw8,product
wz3157,022,低压线接头,wzfl533,jldw8,jldw8,product
wz3158,023,大灯弹簧,wzfl533,jldw8,jldw8,product
wz3159,001,里程表,wzfl534,jldw8,jldw8,product
wz3161,003,组合表,wzfl534,jldw8,jldw8,product
wz3162,004,电流表,wzfl534,jldw8,jldw8,product
wz3163,005,油压表,wzfl534,jldw8,jldw8,product
wz3164,006,水温表,wzfl534,jldw8,jldw8,product
wz3165,007,汽油表,wzfl534,jldw8,jldw8,product
wz3166,008,气压表,wzfl534,jldw8,jldw8,product
wz3167,009,低压蜂鸣报警   EQ140 12V,wzfl534,jldw8,jldw8,product
wz3168,010,制动灯开关,wzfl534,jldw8,jldw8,product
wz3169,001,发电机总成,wzfl591,jldw8,jldw8,product
wz3170,002,发电机整流器,wzfl591,jldw8,jldw8,product
wz3171,003,发电机总成,wzfl591,jldw8,jldw8,product
wz3172,004,发电机半圆键,wzfl591,jldw8,jldw8,product
wz3173,001,起动机总成,wzfl592,jldw8,jldw8,product
wz3174,002,起动机齿轮,wzfl592,jldw8,jldw8,product
wz3175,003,起动机电枢(转子总成),wzfl592,jldw8,jldw8,product
wz3176,004,起动机磁极线圈总成,wzfl592,jldw6,jldw6,product
wz3177,005,起动机齿轮,wzfl592,jldw8,jldw8,product
wz3178,006,起动机碳刷盖,wzfl592,jldw8,jldw8,product
wz3179,007,起动机前驱动盖,wzfl592,jldw8,jldw8,product
wz3180,008,起动机碳刷,wzfl592,jldw6,jldw6,product
wz3181,009,起动机继电器,wzfl592,jldw8,jldw8,product
wz3182,010,起动机开关,wzfl592,jldw8,jldw8,product
wz3183,011,起动机开关,wzfl592,jldw8,jldw8,product
wz3184,001,前转向灯罩,wzfl593,jldw8,jldw8,product
wz3185,002,前转向灯总成,wzfl593,jldw8,jldw8,product
wz3186,003,前大灯总成,wzfl593,jldw8,jldw8,product
wz3187,004,牌照灯总成,wzfl593,jldw8,jldw8,product
wz3188,005,碘钨灯泡24V-70W  H1,wzfl593,jldw8,jldw8,product
wz3189,006,单脚灯座,wzfl593,jldw8,jldw8,product
wz3190,001,组合开关,wzfl594,jldw8,jldw8,product
wz3191,002,电流表,wzfl594,jldw8,jldw8,product
wz3192,003,油压表,wzfl594,jldw8,jldw8,product
wz3193,004,水温表,wzfl594,jldw8,jldw8,product
wz3194,005,里程表,wzfl594,jldw8,jldw8,product
wz3195,006,气压表,wzfl594,jldw8,jldw8,product
wz3196,007,燃油表,wzfl594,jldw8,jldw8,product
wz3197,008,转速表,wzfl594,jldw8,jldw8,product
wz3198,009,报警指示器,wzfl594,jldw8,jldw8,product
wz3199,010,电阻,wzfl594,jldw9,jldw9,product
wz3200,011,喇叭,wzfl594,jldw8,jldw8,product
wz3203,002,起动机碳刷架,wzfl602,jldw8,jldw8,product
wz3204,003,起动机电枢(转子总成),wzfl602,jldw8,jldw8,product
wz3205,004,起动机开关,wzfl602,jldw8,jldw8,product
wz3206,005,起动机磁极线圈总成,wzfl602,jldw8,jldw8,product
wz3207,006,起动机齿轮,wzfl602,jldw8,jldw8,product
wz3208,001,仪表灯炮及座,wzfl603,jldw8,jldw8,product
wz3209,001,电流表,wzfl604,jldw8,jldw8,product
wz3210,002,油压表,wzfl604,jldw8,jldw8,product
wz3211,003,水温表,wzfl604,jldw8,jldw8,product
wz3212,004,里程表,wzfl604,jldw8,jldw8,product
wz3213,005,里程表传感器,wzfl604,jldw8,jldw8,product
wz3214,006,转速表,wzfl604,jldw8,jldw8,product
wz3215,001,发电机总成,wzfl611,jldw8,jldw8,product
wz3216,002,发电机整流器,wzfl611,jldw8,jldw8,product
wz3217,003,发电机调节器,wzfl611,jldw8,jldw8,product
wz3218,001,起动机总成,wzfl612,jldw8,jldw8,product
wz3219,002,起动机转子,wzfl612,jldw8,jldw8,product
wz3220,003,起动机磁极线圈总成,wzfl612,jldw6,jldw6,product
wz3221,004,起动机齿轮,wzfl612,jldw8,jldw8,product
wz3222,005,起动机开关,wzfl612,jldw8,jldw8,product
wz3223,006,起动机前端盖,wzfl612,jldw8,jldw8,product
wz3224,007,起动机碳刷盖,wzfl612,jldw8,jldw8,product
wz3225,008,起动机碳刷,wzfl612,jldw8,jldw8,product
wz3226,001,全车线,wzfl613,jldw8,jldw8,product
wz3227,002,车厢通道灯（长）,wzfl613,jldw8,jldw8,product
wz3228,003,车厢通道灯（短）,wzfl613,jldw8,jldw8,product
wz3229,001,电子里程表,wzfl614,jldw8,jldw8,product
wz3230,002,燃油水温表,wzfl614,jldw8,jldw8,product
wz3231,003,电压油压表,wzfl614,jldw8,jldw8,product
wz3232,004,里程表传感器,wzfl614,jldw8,jldw8,product
wz3233,005,转速表传感器,wzfl614,jldw8,jldw8,product
wz3234,006,转速表,wzfl614,jldw8,jldw8,product
wz3235,001,左前转向灯总成,wzfl623,jldw8,jldw8,product
wz3236,002,右前转向灯总成,wzfl623,jldw8,jldw8,product
wz3237,003,左前转向灯罩,wzfl623,jldw8,jldw8,product
wz3238,004,右前转向灯罩,wzfl623,jldw8,jldw8,product
wz3239,005,倒车灯总成,wzfl623,jldw8,jldw8,product
wz3240,006,倒车灯罩,wzfl623,jldw8,jldw8,product
wz3241,007,示宽灯总成（圆型）,wzfl623,jldw8,jldw8,product
wz3242,008,示宽灯罩（圆型）,wzfl623,jldw8,jldw8,product
wz3243,009,后指示灯总成,wzfl623,jldw8,jldw8,product
wz3244,010,后指示灯罩,wzfl623,jldw8,jldw8,product
wz3245,001,后灯罩,wzfl633,jldw8,jldw8,product
wz3246,002,后灯总成,wzfl633,jldw8,jldw8,product
wz3247,003,棚顶视高灯,wzfl633,jldw8,jldw8,product
wz3248,001,电子闪光器,wzfl634,jldw8,jldw8,product
wz3249,002,电压表,wzfl634,jldw8,jldw8,product
wz3250,003,油压表,wzfl634,jldw8,jldw8,product
wz3251,004,燃油表,wzfl634,jldw8,jldw8,product
wz3252,005,气压表,wzfl634,jldw8,jldw8,product
wz3253,006,水温表,wzfl634,jldw8,jldw8,product
wz3254,001,前围总成,wzfl665,jldw8,jldw8,product
wz3255,002,驾驶区装饰板,wzfl665,jldw8,jldw8,product
wz3256,003,前围内饰板,wzfl665,jldw8,jldw8,product
wz3257,004,前转角护板（左、右）,wzfl665,jldw8,jldw8,product
wz3258,005,前接近门（左、右）,wzfl665,jldw8,jldw8,product
wz3259,006,前接近中门,wzfl665,jldw8,jldw8,product
wz3260,007,轮胎罩,wzfl665,jldw8,jldw8,product
wz3261,008,防水槽,wzfl665,jldw8,jldw8,product
wz3262,009,门框铝条,wzfl665,jldw8,jldw8,product
wz3263,010,前大灯框,wzfl665,jldw8,jldw8,product
wz3264,011,雨刮臂总成,wzfl665,jldw8,jldw8,product
wz3265,012,车门控制阀,wzfl665,jldw8,jldw8,product
wz3266,013,通风罩,wzfl665,jldw8,jldw8,product
wz3267,014,通风内罩,wzfl665,jldw8,jldw8,product
wz3268,015,侧窗框,wzfl665,jldw8,jldw8,product
wz3269,016,雨刮电机,wzfl665,jldw8,jldw8,product
wz3271,018,雨刮电杆齿轮,wzfl665,jldw8,jldw8,product
wz3272,019,后视镜,wzfl665,jldw8,jldw8,product
wz3273,020,侧窗总成,wzfl665,jldw8,jldw8,product
wz3274,021,雨刮联动杆,wzfl665,jldw8,jldw8,product
wz3275,022,司机窗  837X784,wzfl665,jldw8,jldw8,product
